tiempo_ms,Vm_R_mV,Vm_Q_mV,Delta_mV
134.00000000001506,-54.15228099701308,-52.17707490056181,1.9752060964512665
134.02500000001504,-54.1500094419855,-52.180700714226205,1.969308727759298
134.05000000001502,-54.14823747609957,-52.18483335243264,1.9634041236669262
134.075000000015,-54.14695607771767,-52.18946232400188,1.957493753715788
134.10000000001497,-54.1461563699072,-52.1945773612723,1.9515790086349014
134.12500000001495,-54.14582961957419,-52.200168416112135,1.945661203462052
134.15000000001493,-54.14596723648811,-52.20622565591752,1.9397415805705904
134.1750000000149,-54.14656077220771,-52.21273945960511,1.9338213126025963
134.20000000001488,-54.147601918916536,-52.219700413607285,1.9279015053092508
134.22500000001486,-54.14908250817677,-52.22709930787697,1.921983200299799
134.25000000001484,-54.15099450960903,-52.23492713190845,1.9160673777005783
134.2750000000148,-54.15333002950553,-52.243175070779905,1.9101549587256272
134.3000000000148,-54.1560813093833,-52.25183450122266,1.904246808160643
134.32500000001477,-54.15924072448386,-52.26089698772172,1.8983437367621363
134.35000000001475,-54.16280078222523,-52.27035427865159,1.8924465035736446
134.37500000001472,-54.16675412061185,-52.280198302450884,1.8865558181609643
134.4000000000147,-54.17109350660745,-52.290421163838964,1.8806723427684844
134.42500000001468,-54.175811834475745,-52.301015140077205,1.8747966943985404
134.45000000001465,-54.180902124093414,-52.31197267727742,1.8689294468159972
134.47500000001463,-54.186357519239465,-52.32328638675943,1.8630711324800373
134.5000000000146,-54.19217128586487,-52.33494904145972,1.8572222444051505
134.5250000000146,-54.198336810346184,-52.34695357239253,1.8513832379536552
134.55000000001456,-54.20484759772628,-52.359293065164856,1.8455545325614224
134.57500000001454,-54.211697269945546,-52.37196075654631,1.839736513399238
134.60000000001452,-54.21887956406623,-52.38495003109482,1.8339295329714105
134.6250000000145,-54.22638833049276,-52.39825441783885,1.828133912653911
134.65000000001447,-54.23421753119043,-52.411867587016616,1.8223499441738156
134.67500000001445,-54.24236123790478,-52.42578334687274,1.8165778910320398
134.70000000001443,-54.25081363038378,-52.43999564051264,1.8108179898711398
134.7250000000144,-54.25956899460482,-52.45449854281468,1.8050704517901366
134.75000000001438,-54.26862172100824,-52.46928625740021,1.799335463608024
134.77500000001436,-54.277966302739124,-52.48435311366129,1.7936131890778313
134.80000000001434,-54.28759733389887,-52.49969356384606,1.7879037700528144
134.8250000000143,-54.29750950780792,-52.515302180201374,1.7822073276065495
134.8500000000143,-54.307697615280944,-52.53117365217245,1.7765239631084953
134.87500000001427,-54.31815654291565,-52.54730278365908,1.7708537592565747
134.90000000001424,-54.32888127139633,-52.56368449032797,1.7651967810683544
134.92500000001422,-54.33986687381297,-52.580313796980704,1.759553076832269
134.9500000000142,-54.35110851399703,-52.59718583497669,1.7539226790203415
134.97500000001418,-54.36260144487445,-52.6142958397106,1.74830560516385
135.00000000001415,-54.37434100683673,-52.631639148143556,1.7427018586931737
135.02500000001413,-54.38632262613072,-52.64921119638743,1.737111429743294
135.0500000000141,-54.398541813267585,-52.66700751734156,1.731534295926025
135.0750000000141,-54.41099416145158,-52.6850237383811,1.7259704230704855
135.10000000001406,-54.42367534502895,-52.7032555790963,1.7204197659326468
135.12500000001404,-54.436581117957374,-52.721698849081925,1.7148822688754493
135.15000000001402,-54.449707312296376,-52.74034944577599,1.709357866520385
135.175000000014,-54.463049836718774,-52.75920335234707,1.7038464843717023
135.20000000001397,-54.47660467504362,-52.778256635629305,1.698348039414313
135.22500000001395,-54.49036788479061,-52.797505444104345,1.6928624406862625
135.25000000001393,-54.504335595756295,-52.81694600592936,1.6873895898269353
135.2750000000139,-54.51850400861207,-52.8365746270103,1.681929381601769
135.30000000001388,-54.53286939352404,-52.85638768911958,1.676481704404459
135.32500000001386,-54.54742808879487,-52.87638164805737,1.6710464407374985
135.35000000001384,-54.5621764995275,-52.89655303185558,1.6656234676719208
135.3750000000138,-54.57711109631089,-52.916898439023846,1.6602126572870404
135.4000000000138,-54.59222841392751,-52.93741453683657,1.6548138770909375
135.42500000001377,-54.607525050082785,-52.95809805966026,1.6494269904225263
135.45000000001374,-54.622997664156145,-52.9789458073203,1.6440518568358442
135.47500000001372,-54.63864297597373,-52.99995464350645,1.6386883324672823
135.5000000000137,-54.65445776460262,-53.02112149421608,1.6333362703865362
135.52500000001368,-54.67043886716632,-53.042358977969435,1.6280798891968828
135.55000000001365,-54.6865831776815,-53.06367805333135,1.6229051243501473
135.57500000001363,-54.70288764591569,-53.08509199718137,1.6177956487343153
135.6000000000136,-54.719349276265824,-53.106608468383,1.6127408078828225
135.62500000001359,-54.735965126657376,-53.128231235493416,1.60773389116396
135.65000000001356,-54.752732307463916,-53.149961862952544,1.6027704445113713
135.67500000001354,-54.76964798044686,-53.171800693790956,1.597847286655906
135.70000000001352,-54.78670935771518,-53.19374737815599,1.5929619795591918
135.7250000000135,-54.80391370070482,-53.21580115558915,1.5881125451156706
135.75000000001347,-54.82125831917763,-53.23796100851627,1.583297310661358
135.77500000001345,-54.83874057023952,-53.260225748647315,1.5785148215922078
135.80000000001343,-54.85635785737762,-53.28259406814329,1.5737637892343272
135.8250000000134,-54.874107629516104,-53.30506457195337,1.5690430575627303
135.85000000001338,-54.8919873800906,-53.32763579978671,1.5643515803038852
135.87500000001336,-54.90999464614068,-53.35030624211431,1.5596884040263745
135.90000000001334,-54.928127007420386,-53.37307435251083,1.5550526549095594
135.9250000000133,-54.946382085526345,-53.3959385575765,1.5504435279498452
135.9500000000133,-54.96475754304337,-53.418897265128926,1.5458602779144428
135.97500000001327,-54.98325108270712,-53.44194887106996,1.5413022116371593
136.00000000001324,-55.00186044658364,-53.46509176518393,1.536768681399714
136.02500000001322,-55.020577200395344,-53.48832433604343,1.5322528643519107
136.0500000000132,-55.03934433059965,-53.511644975154354,1.527699355445293
136.07500000001318,-55.05817331789968,-53.535052080445226,1.523121237454454
136.10000000001315,-55.077074497044606,-53.55854405918882,1.5185304378557873
136.12500000001313,-55.09605323944456,-53.58211933043148,1.5139339090130761
136.1500000000131,-55.115111863739145,-53.60577632699604,1.5093355367431016
136.17500000001309,-55.13425105947906,-53.62951349711619,1.5047375623628696
136.20000000001306,-55.15347065828359,-53.653329305753246,1.500141352530342
136.22500000001304,-55.17277003021359,-53.677222235639896,1.495547794573696
136.25000000001302,-55.192148287348324,-53.70119078809039,1.4909574992579309
136.275000000013,-55.21160439025605,-53.725233483611255,1.4863709066447939
136.30000000001297,-55.231137205524895,-53.74934886234253,1.481788343182366
136.32500000001295,-55.2507455383882,-53.77353548435549,1.4772100540327102
136.35000000001293,-55.270428152443756,-53.79779192982943,1.4726362226143266
136.3750000000129,-55.29018378248514,-53.822116799126725,1.468066983358412
136.40000000001288,-55.31001114349001,-53.84650871278315,1.4635024307068605
136.42500000001286,-55.329908937328774,-53.87096631142761,1.458942625901166
136.45000000001284,-55.34987585801615,-53.89548825564365,1.454387602372499
136.4750000000128,-55.369910595955126,-53.92007322578323,1.449837370171899
136.5000000000128,-55.39001184143306,-53.944719921741644,1.4452919196914138
136.52500000001277,-55.41017828753094,-53.969427062701286,1.4407512248296541
136.55000000001274,-55.430408632554276,-53.99419338685049,1.4362152457037851
136.57500000001272,-55.450701582064426,-54.01901765108301,1.4316839309814142
136.6000000000127,-55.47105585057136,-54.043828905757415,1.4272269448139454
136.62500000001268,-55.491470162937496,-54.0686185320445,1.4228516308929926
136.65000000001265,-55.51194325553396,-54.093403835698986,1.4185394198349712
136.67500000001263,-55.53247387718446,-54.11819688827633,1.414276988908128
136.7000000000126,-55.55306078992718,-54.143004635672256,1.4100561542549244
136.72500000001259,-55.57370276962059,-54.16783102392843,1.40587174569216
136.75000000001256,-55.594398606415936,-54.19267835056183,1.4017202558541086
136.77500000001254,-55.615147105115845,-54.217547991942865,1.39759911317298
136.80000000001252,-55.635947085435966,-54.24244078506294,1.3935063003730264
136.8250000000125,-55.65679738218422,-54.267357230187734,1.3894401519964887
136.85000000001247,-55.67769684537027,-54.29229760171358,1.3853992436566926
136.87500000001245,-55.69864434025596,-54.31726201172451,1.3813823285314513
136.90000000001243,-55.71963874735616,-54.342250448807064,1.3773882985490928
136.9250000000124,-55.74067896239794,-54.36726280357994,1.373416158818003
136.95000000001238,-55.761763896244936,-54.39229888679394,1.3694650094509981
136.97500000001236,-55.78289247479275,-54.41735844303015,1.3655340317626
137.00000000001234,-55.80406363884057,-54.44244116159371,1.3616224772468541
137.0250000000123,-55.82527634394301,-54.4675466854739,1.3577296584691112
137.0500000000123,-55.846529560246154,-54.492674618869536,1.3538549413766177
137.07500000001227,-55.867822272310626,-54.517824533585674,1.3499977387249515
137.10000000001224,-55.889153478924484,-54.54299597450499,1.3461575044194944
137.12500000001222,-55.910522192908175,-54.5681884642807,1.342333728627473
137.1500000000122,-55.93192744091342,-54.59340150736452,1.338525933548901
137.17500000001218,-55.9533682632176,-54.61863459346194,1.334733669755657
137.20000000001215,-55.97484371351509,-54.64388720049276,1.330956513022329
137.22500000001213,-55.99635285870662,-54.66915879712325,1.32719406158337
137.2500000000121,-56.017894778687605,-54.69444884492803,1.3234459337595723
137.27500000001208,-56.039415493451315,-54.71975680023178,1.3196586932195373
137.30000000001206,-56.060916475818765,-54.74508211567473,1.3158343601440379
137.32500000001204,-56.08241106351846,-54.7704242415402,1.3119868219782589
137.35000000001202,-56.10390744354699,-54.79578262687739,1.3081248166695971
137.375000000012,-56.125409951332365,-54.82115672044848,1.3042532308838872
137.40000000001197,-56.14692083012199,-54.84654597152493,1.3003748585970598
137.42500000001195,-56.168441228434396,-54.87194983055492,1.2964913978794783
137.45000000001193,-56.18997171020555,-54.89736774972042,1.292603960485124
137.4750000000119,-56.211512512781326,-54.92279918340035,1.2887133293809754
137.50000000001188,-56.233063679312124,-54.94824358855339,1.2848200907587355
137.52500000001186,-56.25462512878315,-54.97370042503273,1.280924703750415
137.55000000001183,-56.27619669481669,-54.99916915584276,1.2770275389739325
137.5750000000118,-56.29777814856981,-55.02464924734659,1.2731289012232239
137.6000000000118,-56.319369213303055,-55.05005843331962,1.2693107799834351
137.62500000001177,-56.34096957439908,-55.07541193034786,1.2655576440512206
137.65000000001174,-56.36257888674454,-55.10072723794641,1.2618516487981282
137.67500000001172,-56.384196780467654,-55.12601489657494,1.2581818838927177
137.7000000000117,-56.405822865566215,-55.15128090293816,1.2545419626280534
137.72500000001168,-56.42745673572981,-55.17652878193583,1.2509279537939832
137.75000000001165,-56.44909797154169,-55.20176073177758,1.2473372397641072
137.77500000001163,-56.47074614318251,-55.226978215543525,1.2437679276389844
137.8000000000116,-56.49240081272317,-55.25218226577876,1.240218546944412
137.82500000001158,-56.51406153607288,-55.2773736443086,1.2366878917642836
137.85000000001156,-56.53572786463531,-55.302552929059615,1.233174935575697
137.87500000001154,-56.55739934671604,-55.32772056372268,1.2296787829933606
137.90000000001152,-56.57907552871775,-55.35287688814689,1.226198640570864
137.9250000000115,-56.60075595615387,-55.37802215843477,1.2227337977191013
137.95000000001147,-56.622440174506906,-55.40315656127666,1.219283613230246
137.97500000001145,-56.64412772995401,-55.42828022485511,1.2158475050988997
138.00000000001143,-56.66581816997887,-55.453393227546364,1.2124249424325058
138.0250000000114,-56.68751104388661,-55.47849560509083,1.209015438795781
138.05000000001138,-56.709205903235635,-55.50358735662137,1.205618546614268
138.07500000001136,-56.730902302198686,-55.52866844979171,1.2022338524069767
138.10000000001133,-56.752599797863446,-55.55373882516834,1.1988609726951083
138.1250000000113,-56.774297950481504,-55.57879840000507,1.195499550476434
138.1500000000113,-56.795996323673414,-55.603847071492915,1.1921492521804993
138.17500000001127,-56.81769448459621,-55.6288847195603,1.1888097650359128
138.20000000001124,-56.83939200407903,-55.653911209286576,1.1854807947924542
138.22500000001122,-56.86108845673155,-55.678926392982355,1.182162063749196
138.2500000000112,-56.882783421029295,-55.70393011198246,1.1788533090468363
138.27500000001118,-56.90447647937928,-55.72892219819121,1.175554281188063
138.30000000001115,-56.92616721816891,-55.753902475414364,1.1722647427545425
138.32500000001113,-56.94785522780074,-55.778870760507175,1.168984467293562
138.3500000000111,-56.96954010271512,-55.803826864364446,1.1657132383506763
138.37500000001108,-56.99122144140271,-55.82877059277449,1.1624508486282181
138.40000000001106,-57.01289884640823,-55.85370174715625,1.1591970992519762
138.42500000001104,-57.03453835412594,-55.87862012519598,1.1559182289299628
138.45000000001102,-57.05612593551225,-55.90352552139773,1.1526004141145165
138.475000000011,-57.0776749212822,-55.92841772755976,1.1492571937224412
138.50000000001097,-57.09919425476086,-55.953296533187405,1.145897721573455
138.52500000001095,-57.120688797422744,-55.97816172585142,1.1425270715713225
138.55000000001093,-57.14216117734416,-56.003013091499454,1.1391480858447025
138.5750000000109,-57.1636128715307,-56.02784149000339,1.135771381527313
138.60000000001088,-57.185044754854346,-56.052584443744735,1.132460311109611
138.62500000001086,-57.20645737339718,-56.07725988739341,1.1291974860037683
138.65000000001083,-57.22785108217421,-56.10188288714103,1.125968195033181
138.6750000000108,-57.249226116457066,-56.12646211711395,1.122763999343114
138.7000000000108,-57.270582630342055,-56.151002470462295,1.1195801598797601
138.72500000001077,-57.29192071890005,-56.17550684719967,1.1164138717003809
138.75000000001074,-57.31324043187844,-56.19997709576563,1.1132633361128086
138.77500000001072,-57.334541782878176,-56.22441448891854,1.1101272939596356
138.8000000000107,-57.35582475596599,-56.24881996517369,1.1070047907923026
138.82500000001068,-57.37708931072484,-56.27319425398769,1.1038950567371515
138.85000000001065,-57.39833538627521,-56.297537943117796,1.1007974431574112
138.87500000001063,-57.41956290456549,-56.321851516876904,1.0977113876885838
138.9000000000106,-57.44077177311036,-56.34613537943201,1.0946363936783499
138.92500000001058,-57.461961887293164,-56.370389870158384,1.09157201713478
138.95000000001056,-57.48313313231348,-56.39461527456303,1.0885178577504533
138.97500000001054,-57.50428538484065,-56.418811832570185,1.0854735522704644
139.00000000001052,-57.52541851442066,-56.442979745110115,1.0824387693105422
139.0250000000105,-57.546532384675025,-56.46711917952773,1.079413205147297
139.05000000001047,-57.56762685432337,-56.49123027411194,1.07639658021143
139.07500000001045,-57.588701778056375,-56.5153131419348,1.073388636121578
139.10000000001043,-57.609757007281516,-56.53936787412905,1.0703891331524673
139.1250000000104,-57.630792390760575,-56.56339454269824,1.0673978480623347
139.15000000001038,-57.65180777515504,-56.58739320293231,1.0644145722227307
139.17500000001036,-57.672803005493044,-56.611363895487635,1.0614391100054092
139.20000000001033,-57.693777925569464,-56.635306648180425,1.0584712773890388
139.2250000000103,-57.71473237828907,-56.65922147753465,1.0555109007544203
139.2500000000103,-57.7356662059611,-56.68310839011949,1.0525578158416096
139.27500000001027,-57.75657925055241,-56.70696738370619,1.0496118668462202
139.30000000001024,-57.77747135390521,-56.73079844827001,1.046672905635205
139.32500000001022,-57.79834235792465,-56.754601566859144,1.0437407910655097
139.3500000000102,-57.81919210474054,-56.778376716349555,1.0408153883909819
139.37500000001017,-57.84002043684691,-56.80212386810175,1.0378965687451611
139.40000000001015,-57.86082719722277,-56.82584298853345,1.0349842086893162
139.42500000001013,-57.88161222943646,-56.84953403961998,1.032078189816481
139.4500000000101,-57.9023753777362,-56.87319697933256,1.0291783984036371
139.47500000001008,-57.92311648712854,-56.89683176202321,1.0262847251053273
139.50000000001006,-57.943835403446535,-56.92043833876369,1.0233970646828467
139.52500000001004,-57.964531973408995,-56.9440166576449,1.0205153157640936
139.55000000001002,-57.985206044672026,-56.9675666640422,1.0176393806298236
139.57500000001,-58.005857465873895,-56.99108830085126,1.014769165022635
139.60000000000997,-58.026472899046674,-57.01458150869846,1.011891390348211
139.62500000000995,-58.04702288521082,-57.038008340865744,1.009014544345078
139.65000000000992,-58.067520075744376,-57.061356043779746,1.0061640319646301
139.6750000000099,-58.0879735272026,-57.08463937745971,1.0033341497428907
139.70000000000988,-58.10838815391467,-57.10786825449281,1.0005198994218603
139.72500000000986,-58.12876660724941,-57.13104821794688,0.997718389302527
139.75000000000983,-58.149110391792966,-57.15418242425038,0.994927967542587
139.7750000000098,-58.169420425027376,-57.177272796520214,0.992147628507162
139.8000000000098,-58.18969731191707,-57.20032060902814,0.9893767028889329
139.82500000000977,-58.20994148095937,-57.223326778387936,0.9866147025714369
139.85000000000974,-58.23015325328829,-57.24629201046538,0.9838612428229112
139.87500000000972,-58.250332879197614,-57.26921687663777,0.981116002559844
139.9000000000097,-58.27048055856973,-57.292101855182125,0.9783787033876052
139.92500000000967,-58.29059645315629,-57.31494735516788,0.9756490979884092
139.95000000000965,-58.31068069457425,-57.33775373133248,0.9729269632417754
139.97500000000963,-58.33073338992353,-57.36052129411505,0.9702120958084777
140.0000000000096,-58.35075462598907,-57.38325031693584,0.9675043090532256
140.02500000000958,-58.370744472531484,-57.40594104179111,0.9648034307403748
140.05000000000956,-58.39070298494432,-57.4285936837329,0.9621093012114201
140.07500000000954,-58.41063020644212,-57.451208434553386,0.959421771888735
140.10000000000952,-58.430526169883905,-57.47378546586633,0.9567407040175766
140.1250000000095,-58.450390899304146,-57.49632493171101,0.954065967593138
140.15000000000947,-58.4702244112043,-57.518826970766824,0.951397440437475
140.17500000000945,-58.49002671564573,-57.54129170824451,0.9487350074012255
140.20000000000942,-58.5097978171768,-57.56371925750587,0.94607855967093
140.2250000000094,-58.52953771562076,-57.58610972145414,0.943427994166619
140.25000000000938,-58.54924640674654,-57.60846319372967,0.9407832130168714
140.27500000000936,-58.568923882840856,-57.63077975974015,0.9381441231007059
140.30000000000933,-58.58857013319698,-57.65305949754998,0.9355106356469989
140.3250000000093,-58.60818514453316,-57.67530247864949,0.9328826658836675
140.3500000000093,-58.62776890135152,-57.69750876862176,0.9302601327297637
140.37500000000927,-58.6473213862466,-57.719678427721966,0.9276429585246362
140.40000000000924,-58.666842580171284,-57.7418115113821,0.9250310687891812
140.42500000000922,-58.68633246266651,-57.76390807065179,0.9224243920147259
140.4500000000092,-58.70579101206038,-57.78596815258449,0.919822859475893
140.47500000000917,-58.7252182056411,-57.80799180057693,0.9172264050641701
140.50000000000915,-58.74461401980779,-57.829979054668435,0.9146349651393564
140.52500000000913,-58.76397843020237,-57.8519299518058,0.9120484783965708
140.5500000000091,-58.78331141182528,-57.873844526078564,0.909466885746717
140.57500000000908,-58.80261293913744,-57.89572280892881,0.9068901302086303
140.60000000000906,-58.82188298615033,-57.91756482933894,0.9043181568113852
140.62500000000904,-58.84112152650594,-57.93937061400049,0.9017509125054488
140.65000000000902,-58.86032853354795,-57.9611401874664,0.8991883460815515
140.675000000009,-58.87950398038535,-57.98287357228908,0.8966304080962715
140.70000000000897,-58.89864783994956,-58.00457078914594,0.8940770508036238
140.72500000000895,-58.9177600850458,-58.0262215740736,0.8915385109721967
140.75000000000892,-58.93684068839956,-58.047790606297006,0.8890500821025569
140.7750000000089,-58.95588962269874,-58.06929160418116,0.8865980185175815
140.80000000000888,-58.97490686063196,-58.09073462422513,0.8841722364068332
140.82500000000886,-58.993892374923554,-58.11212520546324,0.8817671694603177
140.85000000000883,-59.01284613836561,-58.133466406525855,0.8793797318397552
140.8750000000088,-59.03174350528922,-58.15476002793388,0.8769834773553384
140.9000000000088,-59.05058056252469,-58.17600722581358,0.8745733367111086
140.92500000000877,-59.06936664381619,-58.197208812935166,0.8721578308810223
140.95000000000874,-59.08810746294733,-58.21836540775754,0.8697420551897892
140.97500000000872,-59.106806077596644,-58.239477510040764,0.8673285675558802
141.0000000000087,-59.12546417137771,-58.2605455407412,0.8649186306365095
141.02500000000867,-59.14408273957488,-58.28156986427887,0.8625128752960052
141.05000000000865,-59.1626624245236,-58.30255080189273,0.8601116226308747
141.07500000000863,-59.18120367881278,-58.32348864031907,0.8577150384937084
141.1000000000086,-59.19970684604606,-58.34438363788089,0.8553232081651743
141.12500000000858,-59.21817220206748,-58.36523602904129,0.8529361730261869
141.15000000000856,-59.236599977017875,-58.386046027971105,0.8505539490467697
141.17500000000854,-59.254990367914914,-58.406813831433524,0.8481765364813896
141.20000000000852,-59.27334354640132,-58.4275396211637,0.8458039252376182
141.2250000000085,-59.291659663913876,-58.44822356585659,0.843436098057289
141.25000000000847,-59.309938855386754,-58.468865822840485,0.8410730325462694
141.27500000000845,-59.328181242056665,-58.48946653949351,0.8387147025631521
141.30000000000842,-59.34638693367229,-58.51002585444667,0.8363610792256253
141.3250000000084,-59.36455603027956,-58.53054389860873,0.834012131670832
141.35000000000838,-59.38268862368739,-58.551020796041456,0.831667827645937
141.37500000000836,-59.40078479868318,-58.57145666470883,0.8293281339743501
141.40000000000833,-59.41884463404707,-58.59185161711994,0.8269930169271262
141.4250000000083,-59.436868203401865,-58.612205760882055,0.8246624425198092
141.4500000000083,-59.454855575927425,-58.63251919917777,0.8223363767496537
141.47500000000827,-59.47280681696255,-58.65279203117783,0.8200147857847213
141.50000000000824,-59.49072198851326,-58.67302435239942,0.8176976361138344
141.52500000000822,-59.508601149682924,-58.69321625501823,0.815384894664696
141.5500000000082,-59.52644435703718,-58.713367828141216,0.8130765288959623
141.57500000000817,-59.544251664914086,-58.73347915804599,0.8107725068680978
141.60000000000815,-59.56202312568871,-58.753550328391654,0.8084727972970569
141.62500000000813,-59.579758789999225,-58.773581420405435,0.8061773695937902
141.6500000000081,-59.59745870694093,-58.79357251304846,0.8038861938924668
141.67500000000808,-59.61512292423318,-58.81352368316381,0.8015992410693684
141.70000000000806,-59.63275148836368,-58.833435005609225,0.7993164827544561
141.72500000000804,-59.650344444713575,-58.85330655337671,0.7970378913368634
141.75000000000801,-59.66790183766641,-58.87313839770073,0.7947634399656849
141.775000000008,-59.6854237107035,-58.892930608156604,0.7924931025468993
141.80000000000797,-59.70291010648771,-58.91268325275037,0.7902268537373374
141.82500000000795,-59.72036106693746,-58.93239639800113,0.7879646689363256
141.85000000000792,-59.73777663329241,-58.95207010901699,0.785706524275426
141.8750000000079,-59.75515684617205,-58.971704449565145,0.7834523966069042
141.90000000000788,-59.77250174562814,-58.99129948213707,0.7812022634910676
141.92500000000786,-59.78981137119202,-59.01085526800914,0.7789561031828853
141.95000000000783,-59.8070857619174,-59.030351070433625,0.7767346914837745
141.9750000000078,-59.8243249564192,-59.049776925622126,0.7745480307970709
142.0000000000078,-59.84152899290909,-59.069142945527766,0.7723860473813247
142.02500000000776,-59.85869790922808,-59.08845560159788,0.7702423076301983
142.05000000000774,-59.87583174287644,-59.10771839795188,0.768113344924565
142.07500000000772,-59.892930531041465,-59.126933287743235,0.76599724329823
142.1000000000077,-59.909994310623134,-59.14610144743368,0.7638928631894544
142.12500000000767,-59.92702311825803,-59.16522365647178,0.7617994617862465
142.15000000000765,-59.94401699034163,-59.18430048184104,0.7597165085005884
142.17500000000763,-59.96097596304922,-59.203332369126926,0.7576435939222961
142.2000000000076,-59.977900072355425,-59.22231968879448,0.7555803835609467
142.22500000000758,-59.9947893540526,-59.24126276078886,0.7535265932637429
142.25000000000756,-60.011643843768184,-59.26016186845138,0.7514819753168069
142.27500000000754,-60.02844484269494,-59.27901726701271,0.7494275756822262
142.30000000000751,-60.045190316792834,-59.29782918921037,0.7473611275824652
142.3250000000075,-60.06188746237743,-59.316597849285735,0.7452896130916926
142.35000000000747,-60.07854055439582,-59.33532344599773,0.7432171083980919
142.37500000000745,-60.09515186517581,-59.354006164990324,0.7411457001854842
142.40000000000742,-60.11172265175482,-59.37264618070351,0.7390764710513054
142.4250000000074,-60.12825366811716,-59.391243657942425,0.7370100101747354
142.45000000000738,-60.14474541245313,-59.409798753179665,0.7349466592734686
142.47500000000736,-60.161198246450574,-59.42831161564363,0.732886630806945
142.50000000000733,-60.17761245392548,-59.44678238823225,0.7308300656932261
142.5250000000073,-60.193988270587816,-59.465211208282824,0.7287770623049923
142.5500000000073,-60.21032589990314,-59.483598208222475,0.7267276916806651
142.57500000000726,-60.22662552211486,-59.50194351611923,0.7246820059956249
142.60000000000724,-60.24288729978998,-59.52024725615012,0.7226400436398563
142.62500000000722,-60.259111381509925,-59.538509548999905,0.7206018325100203
142.6500000000072,-60.275297904505344,-59.55673051220176,0.7185673923035836
142.67500000000717,-60.29144699664165,-59.57491026042931,0.7165367362123405
142.70000000000715,-60.307558777972766,-59.59304890574783,0.7145098722249372
142.72500000000713,-60.32363336198689,-59.611146557831134,0.712486804155759
142.7500000000071,-60.33967085662088,-59.62920332414972,0.7104675324711565
142.77500000000708,-60.35567136509376,-59.64721931013457,0.7084520549591957
142.80000000000706,-60.371634986595936,-59.66519461932052,0.7064403672754125
142.82500000000704,-60.38756181686104,-59.68312935347233,0.7044324633887058
142.85000000000701,-60.40345194864197,-59.70102361269612,0.7024283359458536
142.875000000007,-60.419305472108,-59.718877495538386,0.700427976569614
142.90000000000697,-60.43512247517672,-59.736691099074456,0.6984313761022634
142.92500000000695,-60.45090304379221,-59.754464518987966,0.6964385248042433
142.95000000000692,-60.46664726215862,-59.77219784964259,0.694449412516029
142.9750000000069,-60.482355212936845,-59.78989118414718,0.6924640287896651
143.00000000000688,-60.498026977410625,-59.807544614415214,0.6904823629954109
143.02500000000686,-60.51366263562725,-59.825158231219284,0.6885044044079649
143.05000000000683,-60.52926226651719,-59.84273212424132,0.6865301422758705
143.0750000000068,-60.5448259479963,-59.860266382119114,0.684559565877187
143.1000000000068,-60.56035375705337,-59.87776109248946,0.6825926645639129
143.12500000000676,-60.57584576982565,-59.895216342028526,0.6806294277971219
143.15000000000674,-60.591302061664244,-59.912632216489605,0.6786698451746389
143.17500000000672,-60.60672270719108,-59.930008800738584,0.6767139064524983
143.2000000000067,-60.62210778034884,-59.94734617878739,0.6747616015614497
143.22500000000667,-60.637457354444926,-59.96464443382561,0.6728129206193145
143.25000000000665,-60.65277150219055,-59.981903648250444,0.6708678539401021
143.27500000000663,-60.66805029573551,-59.999123903695114,0.6689263920403974
143.3000000000066,-60.683293806699545,-60.01630528105597,0.6669885256435748
143.32500000000658,-60.69850210620056,-60.03342164842454,0.6650804577760141
143.35000000000656,-60.71367526488035,-60.05048047857981,0.6631947863005436
143.37500000000654,-60.72881335292811,-60.067488426727245,0.6613249262008623
143.40000000000651,-60.743916440102005,-60.08444911356655,0.6594673265354558
143.4250000000065,-60.758984595749155,-60.101364489125686,0.6576201066234688
143.45000000000647,-60.77401788882412,-60.11823567582541,0.6557822129987088
143.47500000000645,-60.78901638790618,-60.135063383787056,0.6539530041191242
143.50000000000642,-60.80398016121546,-60.15184811026845,0.6521320509470101
143.5250000000064,-60.81890927662811,-60.16859023632062,0.6503190403074939
143.55000000000638,-60.83380380169055,-60.1852900747449,0.6485137269456516
143.57500000000636,-60.848663803632974,-60.20194789480122,0.6467159088317516
143.60000000000633,-60.863489349382085,-60.21856393564954,0.644925413732544
143.6250000000063,-60.87828050557322,-60.23513841419534,0.6431420913778823
143.6500000000063,-60.89303733856184,-60.25167153004868,0.6413658085131573
143.67500000000626,-60.907759914434465,-60.2681634689115,0.6395964455229617
143.70000000000624,-60.92244829901912,-60.28461440504714,0.6378338939719868
143.72500000000622,-60.937102557895294,-60.30102450317007,0.6360780547252247
143.7500000000062,-60.95172275640342,-60.31739391994013,0.6343288364632897
143.77500000000617,-60.96630895965401,-60.333722805169025,0.6325861544849829
143.80000000000615,-60.9808612325363,-60.35001130280734,0.63084992972896
143.82500000000613,-60.995379639726615,-60.36625955175857,0.6291200879680474
143.8500000000061,-61.009864245696335,-60.382467686553994,0.6273965591423405
143.87500000000608,-61.024301980622965,-60.39863583791434,0.6256661427086243
143.90000000000606,-61.03869142435569,-60.414764133218476,0.623927291137214
143.92500000000604,-61.05303788443955,-60.43085269689556,0.6221851875439839
143.950000000006,-61.067344451326505,-60.446901650754,0.6204428005725049
143.975000000006,-61.08161276086493,-60.462911114257984,0.6187016466069437
144.00000000000597,-61.09584372303988,-60.47888120476083,0.6169625182790455
144.02500000000595,-61.11003789148148,-60.49481203770232,0.6152258537791653
